Employee ID,Name,Age,Department,Salary,Performance Score,Years at Company,Promotion Status,,,,,,,,,,,
2269,Employee_1269,30,Support,64575,4.4,18,No,,,,,,,,,,,
2270,Employee_1270,55,IT,142183,3.9,13,Yes,,,,,,,,,,,
2271,Employee_1271,30,Marketing,55861,4.8,30,No,,,,,,,,,,,
2272,Employee_1272,34,Finance,69387,4.9,15,No,,,,,,,,,,,
2273,Employee_1273,30,Finance,71121,4.9,12,Yes,,,,,,,,,,,
2274,Employee_1274,57,HR,120374,4.4,5,Yes,,,,,,,,,,,
2275,Employee_1275,52,HR,116968,3,5,Yes,,,,,,,,,,,
2276,Employee_1276,54,Sales,66246,4.3,22,No,,,,,,,,,,,
2277,Employee_1277,27,Marketing,122996,4.2,26,No,,,,,,,,,,,
2278,Employee_1278,39,Sales,118073,4.5,7,No,,,,,,,,,,,
2279,Employee_1279,38,Support,120007,4.8,2,Yes,,,,,,,,,,,
2280,Employee_1280,38,Operations,140011,3.1,28,Yes,,,,,,,,,,,
2281,Employee_1281,57,Support,91067,3.9,27,No,,,,,,,,,,,
2282,Employee_1282,34,Sales,126971,4.5,8,Yes,,,,,,,,,,,
2283,Employee_1283,55,Operations,71415,4.3,13,Yes,,,,,,,,,,,
2284,Employee_1284,47,Marketing,138302,3,6,Yes,,,,,,,,,,,
2285,Employee_1285,56,Marketing,57843,3.3,28,Yes,,,,,,,,,,,
2286,Employee_1286,22,Operations,125282,3.4,25,Yes,,,,,,,,,,,
2287,Employee_1287,24,Sales,136947,3.7,9,Yes,,,,,,,,,,,
2288,Employee_1288,50,Sales,55849,4.8,20,No,,,,,,,,,,,
2289,Employee_1289,46,Marketing,132613,4.9,30,Yes,,,,,,,,,,,
2290,Employee_1290,39,HR,79088,4.5,9,No,,,,,,,,,,,
2291,Employee_1291,36,IT,144577,2.5,14,Yes,,,,,,,,,,,
2292,Employee_1292,24,Operations,131107,3.8,27,No,,,,,,,,,,,
2293,Employee_1293,25,Support,91570,3.2,27,No,,,,,,,,,,,
2294,Employee_1294,33,Support,67278,4,24,No,,,,,,,,,,,
2295,Employee_1295,45,Finance,138051,2.8,20,No,,,,,,,,,,,
2296,Employee_1296,39,Marketing,148953,2.7,27,No,,,,,,,,,,,
2297,Employee_1297,35,IT,74572,4.9,30,No,,,,,,,,,,,
2298,Employee_1298,32,Support,94332,3.2,25,Yes,,,,,,,,,,,
2299,Employee_1299,49,HR,129129,4.5,5,No,,,,,,,,,,,
2300,Employee_1300,51,Operations,132341,4,26,Yes,,,,,,,,,,,
2301,Employee_1301,51,Sales,104087,3.9,12,No,,,,,,,,,,,
2302,Employee_1302,48,Support,129670,2.7,28,Yes,,,,,,,,,,,
2303,Employee_1303,24,Support,110149,3.8,4,No,,,,,,,,,,,
2304,Employee_1304,60,Sales,146044,3.2,11,No,,,,,,,,,,,
2305,Employee_1305,56,Sales,108879,3.4,27,No,,,,,,,,,,,
2306,Employee_1306,33,Operations,123381,3,17,No,,,,,,,,,,,
2307,Employee_1307,44,IT,148973,2.7,21,No,,,,,,,,,,,
2308,Employee_1308,36,Marketing,80364,3.6,11,No,,,,,,,,,,,
2309,Employee_1309,31,Sales,51806,2.7,5,No,,,,,,,,,,,
2310,Employee_1310,41,Finance,115379,2.8,7,Yes,,,,,,,,,,,
2311,Employee_1311,57,Support,55822,4.8,13,No,,,,,,,,,,,
2312,Employee_1312,45,Support,100262,3.6,4,Yes,,,,,,,,,,,
2313,Employee_1313,46,Support,76766,4.8,10,No,,,,,,,,,,,
2314,Employee_1314,35,Sales,117911,4,22,Yes,,,,,,,,,,,
2315,Employee_1315,28,Support,53154,3.8,4,No,,,,,,,,,,,
2316,Employee_1316,34,Support,116286,3.9,6,Yes,,,,,,,,,,,
2317,Employee_1317,54,HR,88573,4.6,19,No,,,,,,,,,,,
2318,Employee_1318,56,Finance,97396,3.9,24,No,,,,,,,,,,,
2319,Employee_1319,41,Sales,142543,2.6,12,No,,,,,,,,,,,
2320,Employee_1320,33,Sales,61370,4.9,18,No,,,,,,,,,,,
2321,Employee_1321,57,Support,113106,3.9,9,No,,,,,,,,,,,
2322,Employee_1322,38,HR,57906,4.4,28,No,,,,,,,,,,,
2323,Employee_1323,51,Sales,49151,2.9,15,Yes,,,,,,,,,,,
2324,Employee_1324,38,Finance,114120,4.1,9,Yes,,,,,,,,,,,
2325,Employee_1325,22,Support,129540,3,4,Yes,,,,,,,,,,,
2326,Employee_1326,34,Marketing,58532,4.4,30,No,,,,,,,,,,,
2327,Employee_1327,31,Marketing,137911,2.9,26,Yes,,,,,,,,,,,
2328,Employee_1328,27,Operations,108272,2.9,15,Yes,,,,,,,,,,,
2329,Employee_1329,48,HR,71978,2.8,25,Yes,,,,,,,,,,,
2330,Employee_1330,49,HR,143872,4.7,4,No,,,,,,,,,,,
2331,Employee_1331,37,Finance,84701,2.7,5,Yes,,,,,,,,,,,
2332,Employee_1332,25,Finance,146793,2.5,6,Yes,,,,,,,,,,,
2333,Employee_1333,31,IT,119262,4.3,5,No,,,,,,,,,,,
2334,Employee_1334,37,Operations,48477,4.2,10,No,,,,,,,,,,,
2335,Employee_1335,60,Marketing,49702,4.3,22,Yes,,,,,,,,,,,
2336,Employee_1336,33,Support,50382,4.5,6,No,,,,,,,,,,,
2337,Employee_1337,53,IT,140085,3.5,2,No,,,,,,,,,,,
2338,Employee_1338,42,Operations,90771,4.6,6,Yes,,,,,,,,,,,
2339,Employee_1339,56,Support,59033,3.1,4,No,,,,,,,,,,,
2340,Employee_1340,56,Finance,74965,2.9,19,Yes,,,,,,,,,,,
2341,Employee_1341,44,Operations,144254,2.5,18,No,,,,,,,,,,,
2342,Employee_1342,26,Finance,59345,3.8,21,No,,,,,,,,,,,
2343,Employee_1343,58,Sales,120415,4.6,14,No,,,,,,,,,,,
2344,Employee_1344,57,Sales,81811,4,18,No,,,,,,,,,,,
2345,Employee_1345,59,Support,68304,3.4,21,No,,,,,,,,,,,
2346,Employee_1346,47,IT,84604,4.2,25,No,,,,,,,,,,,
2347,Employee_1347,36,IT,132658,4.5,3,No,,,,,,,,,,,
2348,Employee_1348,31,Operations,101482,4.4,21,No,,,,,,,,,,,
2349,Employee_1349,42,IT,107109,3.9,25,No,,,,,,,,,,,
2350,Employee_1350,47,IT,90776,2.6,23,No,,,,,,,,,,,
2351,Employee_1351,37,IT,40451,3.9,5,No,,,,,,,,,,,
2352,Employee_1352,53,Marketing,72150,3.2,5,Yes,,,,,,,,,,,
2353,Employee_1353,51,HR,79873,2.9,19,Yes,,,,,,,,,,,
2354,Employee_1354,37,Operations,119347,2.9,6,Yes,,,,,,,,,,,
2355,Employee_1355,54,HR,64401,4.6,11,No,,,,,,,,,,,
2356,Employee_1356,41,Operations,55249,3.3,27,Yes,,,,,,,,,,,
2357,Employee_1357,36,Sales,72290,2.6,23,Yes,,,,,,,,,,,
2358,Employee_1358,43,Finance,84304,2.6,1,No,,,,,,,,,,,
2359,Employee_1359,56,Operations,74577,3.8,21,Yes,,,,,,,,,,,
2360,Employee_1360,42,HR,91042,4.3,14,No,,,,,,,,,,,
2361,Employee_1361,35,Sales,127421,4.7,21,No,,,,,,,,,,,
2362,Employee_1362,53,Sales,56602,4.4,20,Yes,,,,,,,,,,,
2363,Employee_1363,23,Finance,136667,4.3,3,Yes,,,,,,,,,,,
2364,Employee_1364,59,Finance,40356,3.3,22,No,,,,,,,,,,,
2365,Employee_1365,28,HR,103512,2.5,8,No,,,,,,,,,,,
2366,Employee_1366,32,IT,115555,3.1,6,Yes,,,,,,,,,,,
2367,Employee_1367,40,HR,73118,3.3,1,No,,,,,,,,,,,
2368,Employee_1368,45,HR,43085,3,17,Yes,,,,,,,,,,,
2369,Employee_1369,43,Operations,53596,4.1,27,No,,,,,,,,,,,
2370,Employee_1370,33,Operations,75808,4.6,22,No,,,,,,,,,,,
2371,Employee_1371,37,Operations,43299,4.5,4,Yes,,,,,,,,,,,
2372,Employee_1372,58,IT,51031,3.4,20,No,,,,,,,,,,,
2373,Employee_1373,48,Marketing,111360,3.5,19,Yes,,,,,,,,,,,
2374,Employee_1374,50,Sales,145185,3,20,No,,,,,,,,,,,
2375,Employee_1375,40,Support,94209,4.8,16,Yes,,,,,,,,,,,
2376,Employee_1376,32,Support,119474,3.4,6,Yes,,,,,,,,,,,
2377,Employee_1377,53,HR,118826,4.2,29,Yes,,,,,,,,,,,
2378,Employee_1378,56,Finance,41648,4.2,21,No,,,,,,,,,,,
2379,Employee_1379,42,Sales,80896,3,24,No,,,,,,,,,,,
2380,Employee_1380,32,Operations,143754,3.6,11,Yes,,,,,,,,,,,
2381,Employee_1381,35,Marketing,118504,4,15,Yes,,,,,,,,,,,
2382,Employee_1382,55,Sales,110655,4.3,17,Yes,,,,,,,,,,,
2383,Employee_1383,56,Operations,87388,3.9,23,Yes,,,,,,,,,,,
2384,Employee_1384,58,Support,40594,3.2,19,Yes,,,,,,,,,,,
2385,Employee_1385,59,Operations,137731,3.2,25,No,,,,,,,,,,,
2386,Employee_1386,45,Marketing,134082,4.7,5,Yes,,,,,,,,,,,
2387,Employee_1387,54,IT,137950,3,1,No,,,,,,,,,,,
2388,Employee_1388,30,Operations,71780,3,17,Yes,,,,,,,,,,,
2389,Employee_1389,25,IT,109855,4.9,18,No,,,,,,,,,,,
2390,Employee_1390,31,Marketing,135525,3.2,25,No,,,,,,,,,,,
2391,Employee_1391,56,Sales,85180,2.8,4,No,,,,,,,,,,,
2392,Employee_1392,33,Operations,116264,3.4,9,No,,,,,,,,,,,
2393,Employee_1393,28,HR,147422,4.5,20,Yes,,,,,,,,,,,
2394,Employee_1394,28,Support,89261,4,18,No,,,,,,,,,,,
2395,Employee_1395,27,Operations,80357,4.3,10,Yes,,,,,,,,,,,
2396,Employee_1396,57,Marketing,138705,2.6,6,Yes,,,,,,,,,,,
2397,Employee_1397,43,Operations,148444,4.4,12,Yes,,,,,,,,,,,
2398,Employee_1398,39,Operations,45879,3.5,11,Yes,,,,,,,,,,,
2399,Employee_1399,39,Sales,51912,2.8,5,Yes,,,,,,,,,,,
2400,Employee_1400,54,Finance,77524,2.6,11,Yes,,,,,,,,,,,
2401,Employee_1401,38,Marketing,57186,3.3,21,Yes,,,,,,,,,,,
2402,Employee_1402,23,Support,149091,4.7,9,No,,,,,,,,,,,
2403,Employee_1403,52,Support,102698,4.5,30,Yes,,,,,,,,,,,
2404,Employee_1404,53,Marketing,95640,4.2,8,Yes,,,,,,,,,,,
2405,Employee_1405,59,HR,132888,4.7,9,Yes,,,,,,,,,,,
2406,Employee_1406,41,Support,80715,4.8,21,No,,,,,,,,,,,
2407,Employee_1407,59,Operations,84670,4.9,26,Yes,,,,,,,,,,,
2408,Employee_1408,48,Finance,148468,3.9,9,No,,,,,,,,,,,
2409,Employee_1409,24,IT,101023,3.9,18,Yes,,,,,,,,,,,
2410,Employee_1410,43,Finance,116396,4.3,21,Yes,,,,,,,,,,,
2411,Employee_1411,43,Operations,123960,4.8,14,Yes,,,,,,,,,,,
2412,Employee_1412,32,Finance,58999,5,14,No,,,,,,,,,,,
2413,Employee_1413,48,Operations,82059,2.7,19,No,,,,,,,,,,,
2414,Employee_1414,22,Marketing,61418,4,11,Yes,,,,,,,,,,,
2415,Employee_1415,56,HR,64615,2.9,19,Yes,,,,,,,,,,,
2416,Employee_1416,44,IT,144514,3.9,24,No,,,,,,,,,,,
2417,Employee_1417,42,HR,87983,3.2,27,No,,,,,,,,,,,
2418,Employee_1418,51,Sales,93324,4.2,22,Yes,,,,,,,,,,,
2419,Employee_1419,27,Finance,146250,4.4,7,Yes,,,,,,,,,,,
2420,Employee_1420,29,Marketing,80338,4.7,26,No,,,,,,,,,,,
2421,Employee_1421,46,Marketing,116580,3,29,Yes,,,,,,,,,,,
2422,Employee_1422,45,HR,138578,2.8,28,No,,,,,,,,,,,
2423,Employee_1423,41,Support,67971,4.3,7,No,,,,,,,,,,,
2424,Employee_1424,30,Support,89073,4.1,24,Yes,,,,,,,,,,,
2425,Employee_1425,48,Operations,120738,4,10,Yes,,,,,,,,,,,
2426,Employee_1426,27,Operations,98042,4.8,23,Yes,,,,,,,,,,,
2427,Employee_1427,54,Finance,55700,4.6,30,Yes,,,,,,,,,,,
2428,Employee_1428,39,Finance,82040,3.1,27,No,,,,,,,,,,,
2429,Employee_1429,45,Operations,126331,4.1,13,No,,,,,,,,,,,
2430,Employee_1430,39,IT,54666,3.7,4,Yes,,,,,,,,,,,
2431,Employee_1431,49,IT,56413,4,27,No,,,,,,,,,,,
2432,Employee_1432,42,Support,97062,3,16,Yes,,,,,,,,,,,
2433,Employee_1433,27,Marketing,141693,4.1,17,Yes,,,,,,,,,,,
2434,Employee_1434,38,HR,65732,3.8,3,Yes,,,,,,,,,,,
2435,Employee_1435,40,Marketing,136918,3.8,1,Yes,,,,,,,,,,,
2436,Employee_1436,24,Operations,87804,5,29,No,,,,,,,,,,,
2437,Employee_1437,29,Support,95473,4.5,28,Yes,,,,,,,,,,,
2438,Employee_1438,24,HR,44653,3.8,23,Yes,,,,,,,,,,,
2439,Employee_1439,30,Marketing,40382,2.6,24,No,,,,,,,,,,,
2440,Employee_1440,28,Marketing,63328,2.6,7,Yes,,,,,,,,,,,
2441,Employee_1441,36,HR,85375,3,14,No,,,,,,,,,,,
2442,Employee_1442,33,IT,113648,3.6,30,Yes,,,,,,,,,,,
2443,Employee_1443,58,Operations,87772,2.5,27,Yes,,,,,,,,,,,
2444,Employee_1444,52,Finance,81945,4.5,1,Yes,,,,,,,,,,,
2445,Employee_1445,27,Marketing,78565,2.8,28,Yes,,,,,,,,,,,
2446,Employee_1446,48,Sales,86697,3.2,9,Yes,,,,,,,,,,,
2447,Employee_1447,35,Sales,53035,2.7,26,No,,,,,,,,,,,
2448,Employee_1448,36,IT,55700,3.1,6,No,,,,,,,,,,,
2449,Employee_1449,29,Support,128902,2.7,19,No,,,,,,,,,,,
2450,Employee_1450,60,Operations,84106,2.8,8,Yes,,,,,,,,,,,
2451,Employee_1451,29,Sales,115041,2.7,19,No,,,,,,,,,,,
2452,Employee_1452,54,Marketing,53397,3.3,3,Yes,,,,,,,,,,,
2453,Employee_1453,42,IT,124245,2.8,18,No,,,,,,,,,,,
2454,Employee_1454,22,Operations,136764,3.8,9,Yes,,,,,,,,,,,
2455,Employee_1455,53,IT,47524,2.9,30,No,,,,,,,,,,,
2456,Employee_1456,60,Support,137700,3.1,15,No,,,,,,,,,,,
2457,Employee_1457,23,IT,71327,4.5,18,No,,,,,,,,,,,
2458,Employee_1458,55,HR,113563,3.1,14,No,,,,,,,,,,,
2459,Employee_1459,25,Sales,45968,4.7,26,No,,,,,,,,,,,
2460,Employee_1460,36,Support,133166,4.9,25,Yes,,,,,,,,,,,
2461,Employee_1461,52,Operations,52520,3.1,7,Yes,,,,,,,,,,,
2462,Employee_1462,42,Sales,114452,3.2,25,Yes,,,,,,,,,,,
2463,Employee_1463,38,Finance,85020,3.5,28,Yes,,,,,,,,,,,
2464,Employee_1464,35,Marketing,135895,4.6,9,Yes,,,,,,,,,,,
2465,Employee_1465,39,HR,89889,4.4,13,Yes,,,,,,,,,,,
2466,Employee_1466,56,Finance,79890,4.5,22,Yes,,,,,,,,,,,
2467,Employee_1467,31,Operations,48518,5,7,Yes,,,,,,,,,,,
2468,Employee_1468,39,Marketing,122854,2.9,1,No,,,,,,,,,,,
2469,Employee_1469,30,Marketing,147728,3.2,28,No,,,,,,,,,,,
2470,Employee_1470,46,Sales,98486,3.4,8,Yes,,,,,,,,,,,
2471,Employee_1471,32,Marketing,57006,4.9,13,Yes,,,,,,,,,,,
2472,Employee_1472,49,Marketing,126033,3,3,Yes,,,,,,,,,,,
2473,Employee_1473,27,Sales,42986,4.3,24,No,,,,,,,,,,,
2474,Employee_1474,23,Operations,142221,4.3,25,Yes,,,,,,,,,,,
2475,Employee_1475,60,Support,46332,3.9,27,No,,,,,,,,,,,
2476,Employee_1476,28,IT,71472,3.2,14,No,,,,,,,,,,,
2477,Employee_1477,53,Sales,108939,2.9,15,No,,,,,,,,,,,
2478,Employee_1478,54,Finance,111584,3.3,29,No,,,,,,,,,,,
2479,Employee_1479,34,Support,72341,3.9,4,Yes,,,,,,,,,,,
2480,Employee_1480,58,HR,138391,2.9,19,No,,,,,,,,,,,
2481,Employee_1481,54,Sales,92868,3.1,15,Yes,,,,,,,,,,,
2482,Employee_1482,28,Support,111524,2.7,24,Yes,,,,,,,,,,,
2483,Employee_1483,41,IT,122382,3.6,10,No,,,,,,,,,,,
2484,Employee_1484,42,Operations,99673,3.2,2,Yes,,,,,,,,,,,
2485,Employee_1485,49,Support,51119,2.7,8,Yes,,,,,,,,,,,
2486,Employee_1486,45,Sales,57389,4.8,6,Yes,,,,,,,,,,,
2487,Employee_1487,60,HR,49609,4.5,28,No,,,,,,,,,,,
2488,Employee_1488,50,Finance,80160,4.5,14,No,,,,,,,,,,,
2489,Employee_1489,31,IT,138171,4.6,30,No,,,,,,,,,,,
2490,Employee_1490,49,Support,126945,3.3,3,No,,,,,,,,,,,
2491,Employee_1491,48,Sales,75534,4.3,13,Yes,,,,,,,,,,,
2492,Employee_1492,37,Sales,123260,4.1,29,No,,,,,,,,,,,
2493,Employee_1493,26,HR,108768,3.7,15,No,,,,,,,,,,,
2494,Employee_1494,59,Sales,111969,3.8,28,Yes,,,,,,,,,,,
2495,Employee_1495,44,HR,57463,5,15,No,,,,,,,,,,,
2496,Employee_1496,33,Support,93422,2.8,1,Yes,,,,,,,,,,,
2497,Employee_1497,30,Marketing,137553,3.8,27,No,,,,,,,,,,,
2498,Employee_1498,32,Support,93784,4.6,30,No,,,,,,,,,,,
2499,Employee_1499,40,Support,65845,4.6,29,Yes,,,,,,,,,,,
2500,Employee_1500,57,HR,101949,4.8,24,No,,,,,,,,,,,
2501,Employee_1501,56,IT,99172,4,8,Yes,,,,,,,,,,,
2502,Employee_1502,28,Marketing,100021,4.1,3,No,,,,,,,,,,,
2503,Employee_1503,57,Support,53186,4,5,No,,,,,,,,,,,
2504,Employee_1504,41,IT,141881,4.8,28,Yes,,,,,,,,,,,
2505,Employee_1505,34,IT,67452,4,21,Yes,,,,,,,,,,,
2506,Employee_1506,26,Support,111864,4.5,15,No,,,,,,,,,,,
2507,Employee_1507,45,Operations,149933,3.6,18,No,,,,,,,,,,,
2508,Employee_1508,49,Marketing,130405,3.1,27,No,,,,,,,,,,,
2509,Employee_1509,48,Finance,84597,3,8,No,,,,,,,,,,,
2510,Employee_1510,51,Marketing,110860,3,9,No,,,,,,,,,,,
2511,Employee_1511,33,Finance,53754,2.8,9,Yes,,,,,,,,,,,
2512,Employee_1512,52,Marketing,72890,3.5,17,Yes,,,,,,,,,,,
2513,Employee_1513,47,IT,43072,3.3,27,Yes,,,,,,,,,,,
2514,Employee_1514,60,Marketing,77206,4.7,26,No,,,,,,,,,,,
2515,Employee_1515,24,Marketing,58702,4.5,8,No,,,,,,,,,,,
2516,Employee_1516,57,IT,54467,3,25,Yes,,,,,,,,,,,
2517,Employee_1517,26,HR,95679,4.4,22,No,,,,,,,,,,,
2518,Employee_1518,46,Support,126670,4.6,24,No,,,,,,,,,,,
2519,Employee_1519,56,Finance,91880,3.7,6,Yes,,,,,,,,,,,
2520,Employee_1520,54,Sales,117213,3.7,16,Yes,,,,,,,,,,,
2521,Employee_1521,60,HR,93107,3.9,23,Yes,,,,,,,,,,,
2522,Employee_1522,39,HR,58183,3.8,23,No,,,,,,,,,,,
2523,Employee_1523,34,Support,54422,3.6,13,Yes,,,,,,,,,,,
2524,Employee_1524,47,Finance,111032,3.2,13,No,,,,,,,,,,,
2525,Employee_1525,30,Operations,73115,4.5,13,Yes,,,,,,,,,,,
2526,Employee_1526,27,Finance,54378,4.3,29,No,,,,,,,,,,,
2527,Employee_1527,25,Marketing,80653,2.6,16,No,,,,,,,,,,,
2528,Employee_1528,30,HR,148528,4.8,9,Yes,,,,,,,,,,,
2529,Employee_1529,27,Support,81441,3.2,13,Yes,,,,,,,,,,,
2530,Employee_1530,55,Sales,70300,4.4,23,Yes,,,,,,,,,,,
2531,Employee_1531,50,HR,93139,4.5,14,No,,,,,,,,,,,
2532,Employee_1532,39,Support,112845,4.8,21,No,,,,,,,,,,,
2533,Employee_1533,50,HR,72507,4.1,14,No,,,,,,,,,,,
2534,Employee_1534,53,HR,135514,2.5,11,Yes,,,,,,,,,,,
2535,Employee_1535,43,Marketing,93224,2.7,25,No,,,,,,,,,,,
2536,Employee_1536,35,Finance,76253,2.7,22,No,,,,,,,,,,,
2537,Employee_1537,36,HR,88972,2.7,8,No,,,,,,,,,,,
2538,Employee_1538,51,Support,46246,3.9,7,Yes,,,,,,,,,,,
2539,Employee_1539,28,Operations,47395,3.9,22,No,,,,,,,,,,,
2540,Employee_1540,31,IT,89283,2.9,26,No,,,,,,,,,,,
2541,Employee_1541,48,IT,75047,3.9,10,Yes,,,,,,,,,,,
2542,Employee_1542,46,Marketing,99088,3.3,21,Yes,,,,,,,,,,,
2543,Employee_1543,30,Finance,58539,3.9,8,No,,,,,,,,,,,
2544,Employee_1544,32,HR,113253,4.4,12,No,,,,,,,,,,,
2545,Employee_1545,30,Marketing,130788,2.6,3,No,,,,,,,,,,,
2546,Employee_1546,59,Sales,128552,3.4,8,No,,,,,,,,,,,
2547,Employee_1547,41,Marketing,111109,4.7,29,No,,,,,,,,,,,
2548,Employee_1548,49,Operations,45930,3.8,30,No,,,,,,,,,,,
2549,Employee_1549,48,Marketing,98800,3.3,23,Yes,,,,,,,,,,,
2550,Employee_1550,38,Sales,127996,4.7,9,No,,,,,,,,,,,
2551,Employee_1551,58,Sales,41165,3.3,29,Yes,,,,,,,,,,,
2552,Employee_1552,46,Finance,145429,3.8,30,No,,,,,,,,,,,
2553,Employee_1553,52,Sales,138276,3.3,9,Yes,,,,,,,,,,,
2554,Employee_1554,25,Support,121629,3.3,26,Yes,,,,,,,,,,,
2555,Employee_1555,22,Marketing,142493,2.6,19,Yes,,,,,,,,,,,
2556,Employee_1556,45,Finance,116302,2.7,29,No,,,,,,,,,,,
2557,Employee_1557,54,HR,122587,4.8,21,Yes,,,,,,,,,,,
2558,Employee_1558,59,Marketing,115587,4.4,8,Yes,,,,,,,,,,,
2559,Employee_1559,27,IT,125598,4.7,20,No,,,,,,,,,,,
2560,Employee_1560,39,Operations,52614,4.4,11,Yes,,,,,,,,,,,
2561,Employee_1561,46,Support,106134,2.9,12,No,,,,,,,,,,,
2562,Employee_1562,50,Support,40761,3.1,21,No,,,,,,,,,,,
2563,Employee_1563,32,IT,98236,4.4,29,No,,,,,,,,,,,
2564,Employee_1564,25,Sales,71070,4.6,7,Yes,,,,,,,,,,,
2565,Employee_1565,60,Marketing,84709,3.1,6,Yes,,,,,,,,,,,
2566,Employee_1566,52,Sales,117986,4.6,27,No,,,,,,,,,,,
2567,Employee_1567,33,Marketing,132944,2.6,17,Yes,,,,,,,,,,,
2568,Employee_1568,42,IT,93734,4.2,25,Yes,,,,,,,,,,,
2569,Employee_1569,22,Support,98765,4.2,22,Yes,,,,,,,,,,,
2570,Employee_1570,50,Finance,75534,3.1,4,No,,,,,,,,,,,
2571,Employee_1571,32,Marketing,66440,4.7,28,No,,,,,,,,,,,
2572,Employee_1572,43,IT,85580,4.2,6,No,,,,,,,,,,,
2573,Employee_1573,33,IT,53645,3.1,23,No,,,,,,,,,,,
2574,Employee_1574,53,IT,143367,4.9,20,No,,,,,,,,,,,
2575,Employee_1575,35,Sales,142880,3,19,Yes,,,,,,,,,,,
2576,Employee_1576,22,HR,43497,4.6,28,No,,,,,,,,,,,
2577,Employee_1577,37,Operations,131131,4.2,11,No,,,,,,,,,,,
2578,Employee_1578,43,Support,83567,4.2,4,No,,,,,,,,,,,
2579,Employee_1579,55,Sales,97210,4,19,Yes,,,,,,,,,,,
2580,Employee_1580,50,Sales,44961,2.7,15,Yes,,,,,,,,,,,
2581,Employee_1581,37,Support,52197,3.8,26,Yes,,,,,,,,,,,
2582,Employee_1582,45,IT,132850,5,17,Yes,,,,,,,,,,,
2583,Employee_1583,58,HR,93458,3.7,10,No,,,,,,,,,,,
2584,Employee_1584,33,HR,83952,3.2,17,No,,,,,,,,,,,
2585,Employee_1585,22,Support,57136,4.1,21,Yes,,,,,,,,,,,
2586,Employee_1586,53,Operations,88425,3.9,11,No,,,,,,,,,,,
2587,Employee_1587,30,Finance,139491,4.1,11,Yes,,,,,,,,,,,
2588,Employee_1588,28,Sales,130521,2.5,8,Yes,,,,,,,,,,,
2589,Employee_1589,32,Operations,60900,3.7,25,Yes,,,,,,,,,,,
2590,Employee_1590,39,HR,109241,2.7,16,Yes,,,,,,,,,,,
2591,Employee_1591,25,Operations,120915,3.4,20,No,,,,,,,,,,,
2592,Employee_1592,44,IT,124558,3.2,15,No,,,,,,,,,,,
2593,Employee_1593,29,Operations,60045,2.8,22,No,,,,,,,,,,,
2594,Employee_1594,38,Sales,91849,3.3,28,No,,,,,,,,,,,
2595,Employee_1595,50,Operations,116605,4.5,26,Yes,,,,,,,,,,,
2596,Employee_1596,48,HR,51072,4.2,25,No,,,,,,,,,,,
2597,Employee_1597,58,IT,69472,4.3,27,Yes,,,,,,,,,,,
2598,Employee_1598,46,Finance,78096,2.6,7,No,,,,,,,,,,,
2599,Employee_1599,52,HR,133391,2.9,18,No,,,,,,,,,,,
2600,Employee_1600,36,Finance,116857,3.8,8,Yes,,,,,,,,,,,
2601,Employee_1601,26,Support,135255,4.6,4,No,,,,,,,,,,,
2602,Employee_1602,27,HR,124767,4.5,3,Yes,,,,,,,,,,,
2603,Employee_1603,52,Marketing,93001,3.4,25,Yes,,,,,,,,,,,
2604,Employee_1604,34,Support,58206,3.1,2,Yes,,,,,,,,,,,
2605,Employee_1605,26,Support,138597,3.3,15,No,,,,,,,,,,,
2606,Employee_1606,27,Support,133609,3.1,28,No,,,,,,,,,,,
2607,Employee_1607,25,Support,113010,4.9,5,Yes,,,,,,,,,,,
2608,Employee_1608,59,Sales,137737,3.2,10,Yes,,,,,,,,,,,
2609,Employee_1609,23,Sales,58077,2.7,29,No,,,,,,,,,,,
2610,Employee_1610,35,IT,97836,2.6,13,No,,,,,,,,,,,
2611,Employee_1611,56,Sales,142159,3.7,30,No,,,,,,,,,,,
2612,Employee_1612,26,Operations,92320,4.9,7,Yes,,,,,,,,,,,
2613,Employee_1613,27,Operations,108101,3.7,27,Yes,,,,,,,,,,,
2614,Employee_1614,28,HR,141832,3.1,2,No,,,,,,,,,,,
2615,Employee_1615,40,IT,104971,2.5,24,Yes,,,,,,,,,,,
2616,Employee_1616,51,IT,46362,4.6,1,Yes,,,,,,,,,,,
2617,Employee_1617,25,Marketing,78234,3.6,29,Yes,,,,,,,,,,,
2618,Employee_1618,43,HR,50610,4.6,21,No,,,,,,,,,,,
2619,Employee_1619,23,IT,94844,3.2,17,No,,,,,,,,,,,
2620,Employee_1620,55,Support,143569,3.9,6,No,,,,,,,,,,,
2621,Employee_1621,60,Operations,136902,2.6,30,No,,,,,,,,,,,
2622,Employee_1622,50,HR,111879,3.5,19,Yes,,,,,,,,,,,
2623,Employee_1623,54,Sales,72755,4.6,12,No,,,,,,,,,,,
2624,Employee_1624,28,IT,58543,4.4,12,Yes,,,,,,,,,,,
2625,Employee_1625,38,Operations,103309,4.2,22,No,,,,,,,,,,,
2626,Employee_1626,50,Operations,67426,3,10,No,,,,,,,,,,,
2627,Employee_1627,58,Operations,113752,2.9,24,Yes,,,,,,,,,,,
2628,Employee_1628,53,Support,148881,4.6,5,No,,,,,,,,,,,
2629,Employee_1629,48,Operations,100242,3.7,23,No,,,,,,,,,,,
2630,Employee_1630,55,Operations,135413,2.7,12,No,,,,,,,,,,,
